typeNo,typeId,typeName,baseCode,mainRouteId,mainRoute,subRouteId,subRoute,questionId,axis,targetSide,targetOptionText,weight,weightFormulaVersion,sourceRule,semanticAuditStatus,semanticAuditReason,lockStatus
1,vision-architect,事業構想家,TOIE,vision-architect.m04,成長基盤拡張,vision-architect.m04.s01,横展開設計,q22,offensive_stable,A,使う範囲と確認するタイミングを決め、今の仕事に影響が出にくいところから移す,1.3125,type-question-frequency-v1,type,changed,横展開先で核を守りながら限定範囲から移行するためAを採用,locked-not-implemented
1,vision-architect,事業構想家,TOIE,vision-architect.m04,成長基盤拡張,vision-architect.m04.s01,横展開設計,q24,divergent_convergent,B,案を組み合わせ、さらに新しい可能性を増やす,1.25,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
1,vision-architect,事業構想家,TOIE,vision-architect.m04,成長基盤拡張,vision-architect.m04.s01,横展開設計,q28,divergent_convergent,A,複数の案を残し、比べるための材料を増やす,1.1875,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
1,vision-architect,事業構想家,TOIE,vision-architect.m04,成長基盤拡張,vision-architect.m04.s01,横展開設計,q30,offensive_stable,B,一部に差が出ても、最も伸びそうな仕事へ力を集める,1.3125,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
1,vision-architect,事業構想家,TOIE,vision-architect.m04,成長基盤拡張,vision-architect.m04.s01,横展開設計,q36,divergent_convergent,A,一つの用途だけにせず、別の使い方にも広げられる形にする,1.25,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
1,vision-architect,事業構想家,TOIE,vision-architect.m04,成長基盤拡張,vision-architect.m04.s01,横展開設計,q40,divergent_convergent,B,早く絞りすぎて、もっと良い可能性を逃すこと,1.125,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
1,vision-architect,事業構想家,TOIE,vision-architect.m04,成長基盤拡張,vision-architect.m04.s02,基盤事業化,q01,thinking_action,A,目的や条件を整理し、進め方を考えてから動く,1.25,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
1,vision-architect,事業構想家,TOIE,vision-architect.m04,成長基盤拡張,vision-architect.m04.s02,基盤事業化,q03,solo_team,A,自分の担当とゴールを明確にし、最後まで責任を持つ,1.375,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
1,vision-architect,事業構想家,TOIE,vision-architect.m04,成長基盤拡張,vision-architect.m04.s02,基盤事業化,q04,divergent_convergent,A,目的や前提から見直し、別の考え方も探す,1.0625,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
1,vision-architect,事業構想家,TOIE,vision-architect.m04,成長基盤拡張,vision-architect.m04.s02,基盤事業化,q09,thinking_action,A,全体の仕組みと基本の手順を理解してから使う,1.4375,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
1,vision-architect,事業構想家,TOIE,vision-architect.m04,成長基盤拡張,vision-architect.m04.s02,基盤事業化,q12,divergent_convergent,A,関係が薄そうな情報も集め、意外なつながりを探す,1.0,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
1,vision-architect,事業構想家,TOIE,vision-architect.m04,成長基盤拡張,vision-architect.m04.s02,基盤事業化,q18,offensive_stable,B,無理なく続けられる手順と確認方法を整えてから導入する,1.25,type-question-frequency-v1,type,changed,共通基盤を無理なく使い続けられる導入手順へ整えるためBを採用,locked-not-implemented
1,vision-architect,事業構想家,TOIE,vision-architect.m04,成長基盤拡張,vision-architect.m04.s02,基盤事業化,q22,offensive_stable,A,使う範囲と確認するタイミングを決め、今の仕事に影響が出にくいところから移す,1.3125,type-question-frequency-v1,type,changed,利用範囲と確認時期を定めて共通基盤へ移すためAを採用,locked-not-implemented
1,vision-architect,事業構想家,TOIE,vision-architect.m04,成長基盤拡張,vision-architect.m04.s02,基盤事業化,q23,solo_team,A,役割を組み直し、他の人の得意なことを生かして進める,1.375,type-question-frequency-v1,type,changed,他者の得意分野を生かし、複数利用者が使える基盤へするためAを採用,locked-not-implemented
1,vision-architect,事業構想家,TOIE,vision-architect.m04,成長基盤拡張,vision-architect.m04.s02,基盤事業化,q33,thinking_action,A,先に構成と順番を決め、全体の流れを固める,1.3125,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
1,vision-architect,事業構想家,TOIE,vision-architect.m04,成長基盤拡張,vision-architect.m04.s02,基盤事業化,q36,divergent_convergent,A,一つの用途だけにせず、別の使い方にも広げられる形にする,1.25,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
1,vision-architect,事業構想家,TOIE,vision-architect.m04,成長基盤拡張,vision-architect.m04.s02,基盤事業化,q37,thinking_action,B,計画を立て直し、優先順位と再開する条件を決めてから動く,1.4375,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
1,vision-architect,事業構想家,TOIE,vision-architect.m04,成長基盤拡張,vision-architect.m04.s02,基盤事業化,q39,solo_team,B,担当と確認するタイミングを決め、そこまでは各自に任せる,1.375,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
2,win-hunter,勝ち筋ハンター,TOIF,win-hunter.m01,判断条件特定,win-hunter.m01.s01,顧客判断照準,q02,offensive_stable,A,達成できない可能性があっても、期待以上の成果を狙う,1.15,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
2,win-hunter,勝ち筋ハンター,TOIF,win-hunter.m01,判断条件特定,win-hunter.m01.s01,顧客判断照準,q08,divergent_convergent,A,影響の大きい原因から順に、調べるものを絞る,1.0,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
2,win-hunter,勝ち筋ハンター,TOIF,win-hunter.m01,判断条件特定,win-hunter.m01.s01,顧客判断照準,q11,solo_team,A,相手が重視することと未決定の点を整理し、選びやすい形で示す,1.3,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
2,win-hunter,勝ち筋ハンター,TOIF,win-hunter.m01,判断条件特定,win-hunter.m01.s01,顧客判断照準,q12,divergent_convergent,B,判断に必要な情報を決め、そこに絞って集める,1.25,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
2,win-hunter,勝ち筋ハンター,TOIF,win-hunter.m01,判断条件特定,win-hunter.m01.s01,顧客判断照準,q16,divergent_convergent,A,目的に直接関係する不足情報だけを追加で集める,1.25,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
2,win-hunter,勝ち筋ハンター,TOIF,win-hunter.m01,判断条件特定,win-hunter.m01.s01,顧客判断照準,q17,thinking_action,A,追加情報を集め、根拠を増やしてから決める,1.2,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
2,win-hunter,勝ち筋ハンター,TOIF,win-hunter.m01,判断条件特定,win-hunter.m01.s01,顧客判断照準,q24,divergent_convergent,A,判断の基準を決め、良さそうな案を少数に絞る,1.1,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
2,win-hunter,勝ち筋ハンター,TOIF,win-hunter.m01,判断条件特定,win-hunter.m01.s01,顧客判断照準,q28,divergent_convergent,B,早めに一つの案を選び、その案を深く考える,1.25,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
2,win-hunter,勝ち筋ハンター,TOIF,win-hunter.m01,判断条件特定,win-hunter.m01.s01,顧客判断照準,q32,divergent_convergent,A,いったん判断基準を決め、結論を出す段階へ進む,1.1,type-question-frequency-v1,type,verified,分岐の判断原理・近接分岐との境界に対して対象側が矛盾しないことを確認,locked-not-implemented
